n, F
53452,-44.1513585486
53453,-44.151413327
53454,-44.1514680729
53455,-44.1515227864
53456,-44.1515774676
53457,-44.1516321165
53458,-44.1516867331
53459,-44.1517413174
53460,-44.1517958694
53461,-44.1518503893
53462,-44.151904877
53463,-44.1519593326
53464,-44.152013756
53465,-44.1520681474
53466,-44.1521225067
53467,-44.152176834
53468,-44.1522311294
53469,-44.1522853928
53470,-44.1523396242
53471,-44.1523938238
53472,-44.1524479915
53473,-44.1525021274
53474,-44.1525562315
53475,-44.1526103038
53476,-44.1526643444
53477,-44.1527183533
53478,-44.1527723305
53479,-44.1528262761
53480,-44.15288019
53481,-44.1529340724
53482,-44.1529879232
53483,-44.1530417426
53484,-44.1530955304
53485,-44.1531492867
53486,-44.1532030117
53487,-44.1532567052
53488,-44.1533103674
53489,-44.1533639982
53490,-44.1534175977
53491,-44.153471166
53492,-44.153524703
53493,-44.1535782087
53494,-44.1536316833
53495,-44.1536851268
53496,-44.1537385391
53497,-44.1537919203
53498,-44.1538452705
53499,-44.1538985896
53500,-44.1539518778
53501,-44.1540051349
53502,-44.1540583612
53503,-44.1541115565
53504,-44.1541647209
53505,-44.1542178545
53506,-44.1542709572
53507,-44.1543240292
53508,-44.1543770704
53509,-44.1544300808
53510,-44.1544830606
53511,-44.1545360097
53512,-44.1545889281
53513,-44.1546418159
53514,-44.1546946732
53515,-44.1547474999
53516,-44.154800296
53517,-44.1548530617
53518,-44.1549057969
53519,-44.1549585017
53520,-44.1550111761
53521,-44.1550638201
53522,-44.1551164338
53523,-44.1551690171
53524,-44.1552215702
53525,-44.1552740929
53526,-44.1553265855
53527,-44.1553790479
53528,-44.1554314801
53529,-44.1554838822
53530,-44.1555362541
53531,-44.155588596
53532,-44.1556409078
53533,-44.1556931896
53534,-44.1557454415
53535,-44.1557976633
53536,-44.1558498552
53537,-44.1559020172
53538,-44.1559541494
53539,-44.1560062517
53540,-44.1560583241
53541,-44.1561103668
53542,-44.1561623798
53543,-44.156214363
53544,-44.1562663165
53545,-44.1563182403
53546,-44.1563701345
53547,-44.1564219991
53548,-44.1564738341
53549,-44.1565256395
53550,-44.1565774154
53551,-44.1566291618
53552,-44.1566808788
53553,-44.1567325663
53554,-44.1567842243
53555,-44.156835853
53556,-44.1568874524
53557,-44.1569390224
53558,-44.1569905632
53559,-44.1570420746
53560,-44.1570935569
53561,-44.1571450099
53562,-44.1571964337
53563,-44.1572478284
53564,-44.1572991939
53565,-44.1573505304
53566,-44.1574018378
53567,-44.1574531161
53568,-44.1575043655
53569,-44.1575555858
53570,-44.1576067772
53571,-44.1576579397
53572,-44.1577090733
53573,-44.157760178
53574,-44.1578112538
53575,-44.1578623009
53576,-44.1579133192
53577,-44.1579643087
53578,-44.1580152695
53579,-44.1580662016
53580,-44.158117105
53581,-44.1581679797
53582,-44.1582188259
53583,-44.1582696435
53584,-44.1583204325
53585,-44.1583711929
53586,-44.1584219249
53587,-44.1584726284
53588,-44.1585233034
53589,-44.1585739501
53590,-44.1586245683
53591,-44.1586751582
53592,-44.1587257197
53593,-44.1587762529
53594,-44.1588267579
53595,-44.1588772345
53596,-44.158927683
53597,-44.1589781033
53598,-44.1590284954
53599,-44.1590788593
53600,-44.1591291952
53601,-44.1591795029
53602,-44.1592297826
53603,-44.1592800342
53604,-44.1593302579
53605,-44.1593804536
53606,-44.1594306213
53607,-44.1594807611
53608,-44.159530873
53609,-44.1595809571
53610,-44.1596310133
53611,-44.1596810416
53612,-44.1597310422
53613,-44.1597810151
53614,-44.1598309602
53615,-44.1598808776
53616,-44.1599307673
53617,-44.1599806294
53618,-44.1600304639
53619,-44.1600802707
53620,-44.16013005
53621,-44.1601798018
53622,-44.160229526
53623,-44.1602792228
53624,-44.1603288921
53625,-44.160378534
53626,-44.1604281484
53627,-44.1604777355
53628,-44.1605272952
53629,-44.1605768276
53630,-44.1606263327
53631,-44.1606758106
53632,-44.1607252612
53633,-44.1607746845
53634,-44.1608240807
53635,-44.1608734497
53636,-44.1609227916
53637,-44.1609721064
53638,-44.1610213941
53639,-44.1610706547
53640,-44.1611198883
53641,-44.1611690949
53642,-44.1612182745
53643,-44.1612674272
53644,-44.1613165529
53645,-44.1613656518
53646,-44.1614147238
53647,-44.1614637689
53648,-44.1615127872
53649,-44.1615617787
53650,-44.1616107435
53651,-44.1616596815
53652,-44.1617085928
53653,-44.1617574774
53654,-44.1618063354
53655,-44.1618551667
53656,-44.1619039714
53657,-44.1619527495
53658,-44.1620015011
53659,-44.1620502262
53660,-44.1620989247
53661,-44.1621475968
53662,-44.1621962424
53663,-44.1622448616
53664,-44.1622934544
53665,-44.1623420208
53666,-44.1623905609
53667,-44.1624390747
53668,-44.1624875621
53669,-44.1625360233
53670,-44.1625844583
53671,-44.162632867
53672,-44.1626812496
53673,-44.162729606
53674,-44.1627779362
53675,-44.1628262403
53676,-44.1628745184
53677,-44.1629227704
53678,-44.1629709963
53679,-44.1630191962
53680,-44.1630673702
53681,-44.1631155182
53682,-44.1631636403
53683,-44.1632117364
53684,-44.1632598067
53685,-44.1633078511
53686,-44.1633558697
53687,-44.1634038625
53688,-44.1634518295
53689,-44.1634997707
53690,-44.1635476862
53691,-44.163595576
53692,-44.1636434402
53693,-44.1636912787
53694,-44.1637390915
53695,-44.1637868788
53696,-44.1638346405
53697,-44.1638823766
53698,-44.1639300872
53699,-44.1639777723
53700,-44.1640254319
53701,-44.1640730661
53702,-44.1641206748
53703,-44.1641682582
53704,-44.1642158162
53705,-44.1642633488
53706,-44.1643108561
53707,-44.1643583381
53708,-44.1644057948
53709,-44.1644532263
53710,-44.1645006326
53711,-44.1645480136
53712,-44.1645953695
53713,-44.1646427003
53714,-44.1646900059
53715,-44.1647372864
53716,-44.1647845418
53717,-44.1648317722
53718,-44.1648789776
53719,-44.1649261579
53720,-44.1649733133
53721,-44.1650204437
53722,-44.1650675493
53723,-44.1651146299
53724,-44.1651616856
53725,-44.1652087165
53726,-44.1652557225
53727,-44.1653027038
53728,-44.1653496603
53729,-44.165396592
53730,-44.165443499
53731,-44.1654903813
53732,-44.1655372389
53733,-44.1655840718
53734,-44.1656308801
53735,-44.1656776639
53736,-44.165724423
53737,-44.1657711576
53738,-44.1658178676
53739,-44.1658645531
53740,-44.1659112142
53741,-44.1659578508
53742,-44.1660044629
53743,-44.1660510507
53744,-44.166097614
53745,-44.166144153
53746,-44.1661906677
53747,-44.166237158
53748,-44.1662836241
53749,-44.1663300658
53750,-44.1663764834
53751,-44.1664228767
53752,-44.1664692458
53753,-44.1665155908
53754,-44.1665619116
53755,-44.1666082083
53756,-44.1666544809
53757,-44.1667007294
53758,-44.1667469539
53759,-44.1667931543
53760,-44.1668393308
53761,-44.1668854832
53762,-44.1669316117
53763,-44.1669777163
53764,-44.167023797
53765,-44.1670698538
53766,-44.1671158867
53767,-44.1671618958
53768,-44.167207881
53769,-44.1672538425
53770,-44.1672997803
53771,-44.1673456943
53772,-44.1673915845
53773,-44.1674374511
53774,-44.167483294
53775,-44.1675291133
53776,-44.1675749089
53777,-44.1676206809
53778,-44.1676664294
53779,-44.1677121543
53780,-44.1677578557
53781,-44.1678035336
53782,-44.1678491879
53783,-44.1678948189
53784,-44.1679404264
53785,-44.1679860105
53786,-44.1680315712
53787,-44.1680771085
53788,-44.1681226225
53789,-44.1681681132
53790,-44.1682135805
53791,-44.1682590246
53792,-44.1683044455
53793,-44.1683498431
53794,-44.1683952176
53795,-44.1684405688
53796,-44.1684858969
53797,-44.1685312019
53798,-44.1685764837
53799,-44.1686217425
53800,-44.1686669782
53801,-44.1687121908
53802,-44.1687573805
53803,-44.1688025471
53804,-44.1688476908
53805,-44.1688928115
53806,-44.1689379093
53807,-44.1689829842
53808,-44.1690280362
53809,-44.1690730654
53810,-44.1691180717
53811,-44.1691630552
53812,-44.1692080159
53813,-44.1692529539
53814,-44.1692978691
53815,-44.1693427616
53816,-44.1693876314
53817,-44.1694324785
53818,-44.169477303
53819,-44.1695221048
53820,-44.169566884
53821,-44.1696116407
53822,-44.1696563747
53823,-44.1697010863
53824,-44.1697457753
53825,-44.1697904418
53826,-44.1698350859
53827,-44.1698797075
53828,-44.1699243067
53829,-44.1699688834
53830,-44.1700134378
53831,-44.1700579699
53832,-44.1701024796
53833,-44.1701469669
53834,-44.170191432
53835,-44.1702358748
53836,-44.1702802954
53837,-44.1703246938
53838,-44.1703690699
53839,-44.1704134238
53840,-44.1704577556
53841,-44.1705020653
53842,-44.1705463528
53843,-44.1705906183
53844,-44.1706348617
53845,-44.170679083
53846,-44.1707232823
53847,-44.1707674596
53848,-44.1708116149
53849,-44.1708557483
53850,-44.1708998597
53851,-44.1709439492
53852,-44.1709880168
53853,-44.1710320626
53854,-44.1710760865
53855,-44.1711200885
53856,-44.1711640688
53857,-44.1712080273
53858,-44.171251964
53859,-44.1712958789
53860,-44.1713397722
53861,-44.1713836437
53862,-44.1714274936
53863,-44.1714713218
53864,-44.1715151284
53865,-44.1715589134
53866,-44.1716026768
53867,-44.1716464186
53868,-44.1716901389
53869,-44.1717338376
53870,-44.1717775149
53871,-44.1718211706
53872,-44.171864805
53873,-44.1719084178
53874,-44.1719520093
53875,-44.1719955793
53876,-44.172039128
53877,-44.1720826554
53878,-44.1721261614
53879,-44.1721696461
53880,-44.1722131095
53881,-44.1722565516
53882,-44.1722999725
53883,-44.1723433722
53884,-44.1723867507
53885,-44.172430108
53886,-44.1724734441
53887,-44.1725167591
53888,-44.172560053
53889,-44.1726033258
53890,-44.1726465775
53891,-44.1726898082
53892,-44.1727330178
53893,-44.1727762065
53894,-44.1728193741
53895,-44.1728625207
53896,-44.1729056465
53897,-44.1729487513
53898,-44.1729918351
53899,-44.1730348981
53900,-44.1730779403
53901,-44.1731209616
53902,-44.1731639621
53903,-44.1732069417
53904,-44.1732499006
53905,-44.1732928388
53906,-44.1733357562
53907,-44.1733786529
53908,-44.1734215288
53909,-44.1734643842
53910,-44.1735072188
53911,-44.1735500329
53912,-44.1735928263
53913,-44.1736355991
53914,-44.1736783514
53915,-44.1737210831
53916,-44.1737637942
53917,-44.1738064849
53918,-44.1738491551
53919,-44.1738918048
53920,-44.1739344341
53921,-44.1739770429
53922,-44.1740196314
53923,-44.1740621994
53924,-44.1741047471
53925,-44.1741472745
53926,-44.1741897815
53927,-44.1742322682
53928,-44.1742747346
53929,-44.1743171808
53930,-44.1743596067
53931,-44.1744020125
53932,-44.174444398
53933,-44.1744867633
53934,-44.1745291085
53935,-44.1745714335
53936,-44.1746137385
53937,-44.1746560233
53938,-44.174698288
53939,-44.1747405327
53940,-44.1747827574
53941,-44.174824962
53942,-44.1748671466
53943,-44.1749093113
53944,-44.174951456
53945,-44.1749935807
53946,-44.1750356856
53947,-44.1750777705
53948,-44.1751198356
53949,-44.1751618808
53950,-44.1752039062
53951,-44.1752459118
53952,-44.1752878976
53953,-44.1753298636
53954,-44.1753718098
53955,-44.1754137363
53956,-44.1754556431
53957,-44.1754975302
53958,-44.1755393976
53959,-44.1755812454
53960,-44.1756230735
53961,-44.175664882
53962,-44.1757066709
53963,-44.1757484403
53964,-44.1757901901
53965,-44.1758319203
53966,-44.175873631
53967,-44.1759153223
53968,-44.175956994
53969,-44.1759986463
53970,-44.1760402792
53971,-44.1760818926
53972,-44.1761234867
53973,-44.1761650613
53974,-44.1762066166
53975,-44.1762481526
53976,-44.1762896692
53977,-44.1763311666
53978,-44.1763726446
53979,-44.1764141035
53980,-44.176455543
53981,-44.1764969633
53982,-44.1765383645
53983,-44.1765797464
53984,-44.1766211092
53985,-44.1766624529
53986,-44.1767037774
53987,-44.1767450828
53988,-44.1767863691
53989,-44.1768276364
53990,-44.1768688846
53991,-44.1769101138
53992,-44.176951324
53993,-44.1769925151
53994,-44.1770336874
53995,-44.1770748406
53996,-44.1771159749
53997,-44.1771570904
53998,-44.1771981869
53999,-44.1772392645
54000,-44.1772803233
54001,-44.1773213633
54002,-44.1773623845
54003,-44.1774033868
54004,-44.1774443704
54005,-44.1774853352
54006,-44.1775262812
54007,-44.1775672086
54008,-44.1776081172
54009,-44.1776490072
54010,-44.1776898785
54011,-44.1777307312
54012,-44.1777715652
54013,-44.1778123806
54014,-44.1778531774
54015,-44.1778939557
54016,-44.1779347154
54017,-44.1779754566
54018,-44.1780161793
54019,-44.1780568834
54020,-44.1780975691
54021,-44.1781382364
54022,-44.1781788852
54023,-44.1782195156
54024,-44.1782601276
54025,-44.1783007212
54026,-44.1783412964
54027,-44.1783818533
54028,-44.1784223919
54029,-44.1784629121
54030,-44.1785034141
54031,-44.1785438978
54032,-44.1785843633
54033,-44.1786248105
54034,-44.1786652395
54035,-44.1787056504
54036,-44.178746043
54037,-44.1787864175
54038,-44.1788267738
54039,-44.1788671121
54040,-44.1789074322
54041,-44.1789477342
54042,-44.1789880182
54043,-44.1790282841
54044,-44.179068532
54045,-44.1791087619
54046,-44.1791489738
54047,-44.1791891677
54048,-44.1792293437
54049,-44.1792695017
54050,-44.1793096418
54051,-44.1793497641
54052,-44.1793898684
54053,-44.1794299549
54054,-44.1794700235
54055,-44.1795100743
54056,-44.1795501073
54057,-44.1795901225
54058,-44.1796301199
54059,-44.1796700995
54060,-44.1797100615
54061,-44.1797500057
54062,-44.1797899322
54063,-44.179829841
54064,-44.1798697322
54065,-44.1799096057
54066,-44.1799494616
54067,-44.1799892999
54068,-44.1800291206
54069,-44.1800689237
54070,-44.1801087093
54071,-44.1801484773
54072,-44.1801882278
54073,-44.1802279608
54074,-44.1802676763
54075,-44.1803073744
54076,-44.180347055
54077,-44.1803867182
54078,-44.1804263639
54079,-44.1804659923
54080,-44.1805056033
54081,-44.1805451969
54082,-44.1805847732
54083,-44.1806243322
54084,-44.1806638738
54085,-44.1807033982
54086,-44.1807429053
54087,-44.1807823952
54088,-44.1808218678
54089,-44.1808613232
54090,-44.1809007614
54091,-44.1809401824
54092,-44.1809795862
54093,-44.1810189729
54094,-44.1810583425
54095,-44.181097695
54096,-44.1811370303
54097,-44.1811763486
54098,-44.1812156498
54099,-44.181254934
54100,-44.1812942012
54101,-44.1813334513
54102,-44.1813726845
54103,-44.1814119007
54104,-44.1814510999
54105,-44.1814902823
54106,-44.1815294476
54107,-44.1815685961
54108,-44.1816077277
54109,-44.1816468424
54110,-44.1816859403
54111,-44.1817250214
54112,-44.1817640856
54113,-44.181803133
54114,-44.1818421637
54115,-44.1818811776
54116,-44.1819201747
54117,-44.1819591551
54118,-44.1819981188
54119,-44.1820370658
54120,-44.1820759961
54121,-44.1821149098
54122,-44.1821538068
54123,-44.1821926872
54124,-44.182231551
54125,-44.1822703981
54126,-44.1823092288
54127,-44.1823480428
54128,-44.1823868403
54129,-44.1824256213
54130,-44.1824643858
54131,-44.1825031338
54132,-44.1825418653
54133,-44.1825805803
54134,-44.182619279
54135,-44.1826579612
54136,-44.182696627
54137,-44.1827352764
54138,-44.1827739094
54139,-44.1828125261
54140,-44.1828511264
54141,-44.1828897104
54142,-44.1829282781
54143,-44.1829668295
54144,-44.1830053647
54145,-44.1830438836
54146,-44.1830823862
54147,-44.1831208727
54148,-44.1831593429
54149,-44.1831977969
54150,-44.1832362348
54151,-44.1832746565
54152,-44.1833130621
54153,-44.1833514516
54154,-44.1833898249
54155,-44.1834281822
54156,-44.1834665234
54157,-44.1835048485
54158,-44.1835431576
54159,-44.1835814507
54160,-44.1836197278
54161,-44.1836579889
54162,-44.183696234
54163,-44.1837344632
54164,-44.1837726764
54165,-44.1838108737
54166,-44.1838490551
54167,-44.1838872206
54168,-44.1839253702
54169,-44.183963504
54170,-44.1840016219
54171,-44.184039724
54172,-44.1840778103
54173,-44.1841158808
54174,-44.1841539356
54175,-44.1841919746
54176,-44.1842299978
54177,-44.1842680053
54178,-44.1843059971
54179,-44.1843439732
54180,-44.1843819336
54181,-44.1844198784
54182,-44.1844578075
54183,-44.184495721
54184,-44.1845336189
54185,-44.1845715011
54186,-44.1846093678
54187,-44.184647219
54188,-44.1846850546
54189,-44.1847228746
54190,-44.1847606791
54191,-44.1847984682
54192,-44.1848362417
54193,-44.1848739998
54194,-44.1849117425
54195,-44.1849494696
54196,-44.1849871814
54197,-44.1850248778
54198,-44.1850625588
54199,-44.1851002244
54200,-44.1851378746
54201,-44.1851755096
54202,-44.1852131291
54203,-44.1852507334
54204,-44.1852883224
54205,-44.1853258961
54206,-44.1853634546
54207,-44.1854009978
54208,-44.1854385257
54209,-44.1854760385
54210,-44.1855135361
54211,-44.1855510184
54212,-44.1855884857
54213,-44.1856259377
54214,-44.1856633746
54215,-44.1857007965
54216,-44.1857382032
54217,-44.1857755948
54218,-44.1858129713
54219,-44.1858503328
54220,-44.1858876793
54221,-44.1859250107
54222,-44.1859623271
54223,-44.1859996285
54224,-44.1860369149
54225,-44.1860741864
54226,-44.1861114429
54227,-44.1861486845
54228,-44.1861859112
54229,-44.186223123
54230,-44.1862603199
54231,-44.1862975019
54232,-44.1863346691
54233,-44.1863718214
54234,-44.1864089589
54235,-44.1864460816
54236,-44.1864831895
54237,-44.1865202826
54238,-44.186557361
54239,-44.1865944246
54240,-44.1866314735
54241,-44.1866685076
54242,-44.1867055271
54243,-44.1867425319
54244,-44.186779522
54245,-44.1868164974
54246,-44.1868534582
54247,-44.1868904044
54248,-44.186927336
54249,-44.186964253
54250,-44.1870011554
54251,-44.1870380432
54252,-44.1870749165
54253,-44.1871117753
54254,-44.1871486195
54255,-44.1871854493
54256,-44.1872222645
54257,-44.1872590653
54258,-44.1872958516
54259,-44.1873326235
54260,-44.1873693809
54261,-44.187406124
54262,-44.1874428526
54263,-44.1874795668
54264,-44.1875162667
54265,-44.1875529523
54266,-44.1875896235
54267,-44.1876262803
54268,-44.1876629229
54269,-44.1876995512
54270,-44.1877361651
54271,-44.1877727649
54272,-44.1878093503
54273,-44.1878459216
54274,-44.1878824786
54275,-44.1879190214
54276,-44.1879555501
54277,-44.1879920645
54278,-44.1880285648
54279,-44.188065051
54280,-44.188101523
54281,-44.1881379809
54282,-44.1881744247
54283,-44.1882108545
54284,-44.1882472701
54285,-44.1882836717
54286,-44.1883200593
54287,-44.1883564328
54288,-44.1883927923
54289,-44.1884291378
54290,-44.1884654694
54291,-44.1885017869
54292,-44.1885380905
54293,-44.1885743802
54294,-44.188610656
54295,-44.1886469178
54296,-44.1886831657
54297,-44.1887193998
54298,-44.18875562
54299,-44.1887918263
54300,-44.1888280188
54301,-44.1888641975
54302,-44.1889003624
54303,-44.1889365135
54304,-44.1889726508
54305,-44.1890087743
54306,-44.1890448841
54307,-44.1890809802
54308,-44.1891170625
54309,-44.1891531311
54310,-44.189189186
54311,-44.1892252273
54312,-44.1892612549
54313,-44.1892972688
54314,-44.1893332691
54315,-44.1893692558
54316,-44.1894052288
54317,-44.1894411883
54318,-44.1894771342
54319,-44.1895130665
54320,-44.1895489853
54321,-44.1895848906
